0.000000000000000000e+00,3.922469479499444858e-18
2.500000000000000000e-01,7.790042439049867991e-18
5.000000000000000000e-01,4.907550957290953521e-18
7.500000000000000000e-01,1.350861614531623894e-18
1.000000000000000000e+00,1.091910118272654106e-18
1.250000000000000000e+00,1.145984217210071154e-18
1.500000000000000000e+00,7.070549064559418920e-19
1.750000000000000000e+00,7.289136463133518016e-19
2.000000000000000000e+00,7.915582556010757032e-19
2.250000000000000000e+00,9.934758795329422691e-19
2.500000000000000000e+00,1.013437778425863739e-18
2.750000000000000000e+00,8.323469992059632212e-19
3.000000000000000000e+00,7.189473810435300957e-19
3.250000000000000000e+00,6.335286407980501448e-19
3.500000000000000000e+00,5.589879709777760532e-19
3.750000000000000000e+00,4.569603970583001775e-19
4.000000000000000000e+00,3.722164488511111453e-19
4.250000000000000000e+00,3.813007416051853614e-19
4.500000000000000000e+00,3.800179893142172169e-19
4.750000000000000000e+00,3.725857107172417217e-19
5.000000000000000000e+00,3.495127417108784421e-19
5.250000000000000000e+00,2.665374068313071654e-19
5.500000000000000000e+00,2.601407971132890616e-19
5.750000000000000000e+00,3.561460215330047714e-19
6.000000000000000000e+00,3.630806540190595425e-19
6.250000000000000000e+00,3.529041588431393969e-19
6.500000000000000000e+00,3.075794514933841176e-19
6.750000000000000000e+00,3.002482507718405842e-19
7.000000000000000000e+00,3.384152165267421989e-19
7.250000000000000000e+00,3.633383996075422553e-19
7.500000000000000000e+00,3.867570893226578828e-19
7.750000000000000000e+00,4.162616744123273904e-19
8.000000000000000000e+00,4.038298899479783206e-19
8.250000000000000000e+00,4.271401048845585709e-19
8.500000000000000000e+00,4.214205687227499496e-19
8.750000000000000000e+00,3.870227449747162151e-19
9.000000000000000000e+00,3.048566146908220092e-19
9.250000000000000000e+00,2.102332287046391630e-19
9.500000000000000000e+00,1.465418425092908081e-19
9.750000000000000000e+00,2.029921375995206910e-19
1.000000000000000000e+01,3.687171412891978634e-19
1.025000000000000000e+01,4.702443391928167824e-19
1.050000000000000000e+01,5.833520855973999258e-19
1.075000000000000000e+01,7.423203802240837809e-19
1.100000000000000000e+01,6.794248621233630768e-19
1.125000000000000000e+01,5.805987694697057009e-19
1.150000000000000000e+01,9.505826887332640862e-19
1.175000000000000000e+01,3.046737349920573183e-18
1.200000000000000000e+01,3.397440741545605370e-18
1.225000000000000000e+01,1.416792263143590731e-18
1.250000000000000000e+01,8.072150450004537456e-19
1.275000000000000000e+01,9.324135807169364383e-19
1.300000000000000000e+01,1.059110950412634170e-18
1.325000000000000000e+01,9.917698475963475208e-19
1.350000000000000000e+01,1.365756741773365024e-18
1.375000000000000000e+01,1.947158266336730311e-18
1.400000000000000000e+01,2.912908734755844719e-18
1.425000000000000000e+01,3.821377884865701862e-18
1.450000000000000000e+01,3.957101746832496043e-18
1.475000000000000000e+01,3.926531489502279624e-18
1.500000000000000000e+01,3.855798846747564033e-18
1.525000000000000000e+01,4.715354860797086949e-18
1.550000000000000000e+01,5.820008472590048254e-18
1.575000000000000000e+01,6.256461268052759640e-18
1.600000000000000000e+01,5.379968504493122763e-18
1.625000000000000000e+01,4.015988836192707188e-18
1.650000000000000000e+01,4.018177499003567114e-18
1.675000000000000000e+01,3.635570642826409132e-18
1.700000000000000000e+01,3.477707924931348699e-18
1.725000000000000000e+01,1.059313656574812000e-17
1.750000000000000000e+01,2.637076297304881627e-17
1.775000000000000000e+01,2.982699540576545417e-17
1.800000000000000000e+01,9.253283765498161390e-18
1.825000000000000000e+01,2.852750102914909729e-18
1.850000000000000000e+01,4.078804888506412600e-18
1.875000000000000000e+01,4.945671076420095252e-18
1.900000000000000000e+01,5.537557242557469620e-18
1.925000000000000000e+01,3.687618954496303859e-18
1.950000000000000000e+01,1.813102148599452223e-18
1.975000000000000000e+01,1.163281398672345126e-18
2.000000000000000000e+01,8.292110932395641539e-19
2.025000000000000000e+01,8.521581624284275025e-19
2.050000000000000000e+01,1.016944939723469245e-18
2.075000000000000000e+01,8.642198663528289812e-19
2.100000000000000000e+01,6.913502266331256628e-19
2.125000000000000000e+01,6.380770400002046204e-19
2.150000000000000000e+01,5.452137747456436186e-19
2.175000000000000000e+01,4.809129945966718923e-19
2.200000000000000000e+01,4.199203463037959736e-19
2.225000000000000000e+01,3.800884897558737433e-19
2.250000000000000000e+01,3.638001674996862957e-19
2.275000000000000000e+01,3.536256274623379294e-19
2.300000000000000000e+01,3.936611089708659552e-19
2.325000000000000000e+01,3.816496625631876027e-19
2.350000000000000000e+01,3.564706277343889030e-19
2.375000000000000000e+01,3.601616342971707758e-19
2.400000000000000000e+01,2.981719370441290666e-19
2.425000000000000000e+01,2.386670838393690509e-19
2.450000000000000000e+01,2.159490251582741111e-19
2.475000000000000000e+01,2.294892816840827462e-19
2.500000000000000000e+01,2.616152665628470462e-19
2.525000000000000000e+01,2.537608394362548776e-19
2.550000000000000000e+01,3.072244120509735686e-19
2.575000000000000000e+01,2.474369539142739401e-19
2.600000000000000000e+01,1.312772569378644762e-19
2.625000000000000000e+01,1.106643472003405867e-19
2.650000000000000000e+01,1.065980265676670923e-19
2.675000000000000000e+01,1.016554743942288490e-19
2.700000000000000000e+01,1.004365522794770418e-19
2.725000000000000000e+01,1.011560674871212873e-19
2.750000000000000000e+01,1.067451440214966659e-19
2.775000000000000000e+01,1.052008933858119208e-19
2.800000000000000000e+01,9.965018875077795598e-20
2.825000000000000000e+01,9.706325937560504888e-20
2.850000000000000000e+01,7.935103681610731022e-20
2.875000000000000000e+01,6.981419667872083967e-20
2.900000000000000000e+01,6.899347019977200684e-20
2.925000000000000000e+01,6.532339643599347249e-20
2.950000000000000000e+01,6.081268652930380470e-20
2.975000000000000000e+01,5.151337835378090699e-20
3.000000000000000000e+01,4.227898665166404375e-20
3.025000000000000000e+01,3.472745314072202550e-20
3.050000000000000000e+01,2.515195819220324560e-20
3.075000000000000000e+01,1.910517234388276254e-20
3.100000000000000000e+01,1.826094706796927851e-20
3.125000000000000000e+01,1.708088457545901038e-20
3.150000000000000000e+01,1.641234202068829000e-20
3.175000000000000000e+01,1.820772394629187784e-20
3.200000000000000000e+01,1.767051818921167831e-20
3.225000000000000000e+01,1.417193345575917733e-20
3.250000000000000000e+01,1.198243755381335507e-20
3.275000000000000000e+01,1.129898461701207672e-20
3.300000000000000000e+01,1.068890243159975939e-20
3.325000000000000000e+01,1.338142200487733443e-20
3.350000000000000000e+01,1.786480590340217314e-20
3.375000000000000000e+01,1.813408104886001588e-20
3.400000000000000000e+01,1.786361704438087721e-20
3.425000000000000000e+01,1.349316154224590292e-20
