2.000000000000000000e+01,1.914262784687006591e-23
2.012500000000000000e+01,1.890171914494203856e-23
2.025000000000000000e+01,1.866586323441622771e-23
2.037500000000000000e+01,1.843495292592064785e-23
2.050000000000000000e+01,1.820879416967418193e-23
2.062500000000000000e+01,1.798725275080478337e-23
2.075000000000000000e+01,1.777028584834727303e-23
2.087500000000000000e+01,1.755768410862429872e-23
2.100000000000000000e+01,1.734934320975422959e-23
2.112500000000000000e+01,1.714520829059377770e-23
2.125000000000000000e+01,1.694508965541795125e-23
2.137500000000000000e+01,1.674894513021732430e-23
2.150000000000000000e+01,1.655663842283854595e-23
2.162500000000000000e+01,1.636807071985900410e-23
2.175000000000000000e+01,1.618317595885778518e-23
2.187500000000000000e+01,1.600181297434422137e-23
2.200000000000000000e+01,1.582395522321010602e-23
2.212500000000000000e+01,1.564944760806170534e-23
2.225000000000000000e+01,1.547827503314603488e-23
2.237500000000000000e+01,1.531029448064046000e-23
2.250000000000000000e+01,1.514547658657684032e-23
2.262500000000000000e+01,1.498371427192673922e-23
2.275000000000000000e+01,1.482494029578578651e-23
2.287500000000000000e+01,1.466910545182733496e-23
2.300000000000000000e+01,1.451608853702611415e-23
2.312500000000000000e+01,1.436590151482450822e-23
2.325000000000000000e+01,1.421841020491406879e-23
2.337500000000000000e+01,1.407356845261079880e-23
2.350000000000000000e+01,1.393135145161275445e-23
2.362500000000000000e+01,1.379164785458970277e-23
2.375000000000000000e+01,1.365442243288103029e-23
2.387500000000000000e+01,1.351964483228370130e-23
2.400000000000000000e+01,1.338721810717462487e-23
2.412500000000000000e+01,1.325709206879320923e-23
2.425000000000000000e+01,1.312926924208415331e-23
2.437500000000000000e+01,1.300364908851891370e-23
2.450000000000000000e+01,1.288018373948955050e-23
2.462500000000000000e+01,1.275883199705599456e-23
2.475000000000000000e+01,1.263958472332109553e-23
2.487500000000000000e+01,1.252235754879969678e-23
2.500000000000000000e+01,1.240710875220281127e-23
2.512500000000000000e+01,1.229379764919315385e-23
2.525000000000000000e+01,1.218239411383584356e-23
2.537500000000000000e+01,1.207287156690205689e-23
2.550000000000000000e+01,1.196516823051445121e-23
2.562500000000000000e+01,1.185924733428985704e-23
2.575000000000000000e+01,1.175507299543406736e-23
2.587500000000000000e+01,1.165261019249575828e-23
2.600000000000000000e+01,1.155182474000960212e-23
2.612500000000000000e+01,1.145269136484110673e-23
2.625000000000000000e+01,1.135517859533234018e-23
2.637500000000000000e+01,1.125924346931932294e-23
2.650000000000000000e+01,1.116485496232813641e-23
2.662500000000000000e+01,1.107198276947084352e-23
2.675000000000000000e+01,1.098059728488704616e-23
2.687500000000000000e+01,1.089066958188533487e-23
2.700000000000000000e+01,1.080217139373768159e-23
2.712500000000000000e+01,1.071507509510853761e-23
2.725000000000000000e+01,1.062935368409870187e-23
2.737500000000000000e+01,1.054498076487662049e-23
2.750000000000000000e+01,1.046193053088648670e-23
2.762500000000000000e+01,1.038017774859876681e-23
2.775000000000000000e+01,1.029969774179623574e-23
2.787500000000000000e+01,1.022046637637690547e-23
2.800000000000000000e+01,1.014246004563907943e-23
2.812500000000000000e+01,1.006565565605470883e-23
2.825000000000000000e+01,9.990030613503619100e-24
2.837500000000000000e+01,9.915562809953355977e-24
2.850000000000000000e+01,9.842230610559339900e-24
2.862500000000000000e+01,9.770012841200855486e-24
2.875000000000000000e+01,9.698888776403952043e-24
2.887500000000000000e+01,9.628838127654261431e-24
2.900000000000000000e+01,9.559841166304515660e-24
2.912500000000000000e+01,9.491894302815958866e-24
2.925000000000000000e+01,9.424963549214635327e-24
2.937500000000000000e+01,9.359030228656513990e-24
2.950000000000000000e+01,9.294076048788598949e-24
2.962500000000000000e+01,9.230083092108876601e-24
2.975000000000000000e+01,9.167033806634456843e-24
2.987500000000000000e+01,9.104910996868776199e-24
3.000000000000000000e+01,9.043709362993670954e-24
3.012500000000000000e+01,8.983413842917216165e-24
3.025000000000000000e+01,8.923996109291169485e-24
3.037500000000000000e+01,8.865440285021103756e-24
3.050000000000000000e+01,8.807730808772243056e-24
3.062500000000000000e+01,8.750852981000331653e-24
3.075000000000000000e+01,8.694820001985932551e-24
3.087500000000000000e+01,8.639589238623580223e-24
3.100000000000000000e+01,8.585146299120434171e-24
3.112500000000000000e+01,8.531477072632737054e-24
3.125000000000000000e+01,8.478583210574191510e-24
3.137500000000000000e+01,8.426453576578663470e-24
3.150000000000000000e+01,8.375057571278584412e-24
3.162500000000000000e+01,8.324382125715699931e-24
3.175000000000000000e+01,8.274431438132638426e-24
3.187500000000000000e+01,8.225195389996729057e-24
3.200000000000000000e+01,8.176642725674313114e-24
3.212500000000000000e+01,8.128761329282365844e-24
3.225000000000000000e+01,8.081572339666001638e-24
3.237500000000000000e+01,8.035037294824525523e-24
3.250000000000000000e+01,7.989139003067667345e-24
3.262500000000000000e+01,7.943887162170342271e-24
3.275000000000000000e+01,7.899270154993723010e-24
3.287500000000000000e+01,7.855257222569401329e-24
3.300000000000000000e+01,7.811854449064557953e-24
3.312500000000000000e+01,7.769061127405962267e-24
3.325000000000000000e+01,7.726840926163417443e-24
3.337500000000000000e+01,7.685203646373967150e-24
3.350000000000000000e+01,7.644144565840729605e-24
3.362500000000000000e+01,7.603629272174664618e-24
3.375000000000000000e+01,7.563678138416850484e-24
3.387500000000000000e+01,7.524268466478628104e-24
3.400000000000000000e+01,7.485374773923948963e-24
3.412500000000000000e+01,7.447034404205648959e-24
3.425000000000000000e+01,7.409193648121779505e-24
3.437500000000000000e+01,7.371862333508554274e-24
3.450000000000000000e+01,7.335041240415875357e-24
3.462500000000000000e+01,7.298692996977603847e-24
3.475000000000000000e+01,7.262856008760310098e-24
3.487500000000000000e+01,7.227479045414290005e-24
3.500000000000000000e+01,7.192578405168631028e-24
3.512500000000000000e+01,7.158142129885668497e-24
3.525000000000000000e+01,7.124150799515134173e-24
3.537500000000000000e+01,7.090625611331236731e-24
3.550000000000000000e+01,7.057518854127189566e-24
3.562500000000000000e+01,7.024874659547949437e-24
3.575000000000000000e+01,6.992635961605605452e-24
3.587500000000000000e+01,6.960836186072829640e-24
3.600000000000000000e+01,6.929438295842338016e-24
3.612500000000000000e+01,6.898458780309958732e-24
3.625000000000000000e+01,6.867875316788691479e-24
3.637500000000000000e+01,6.837692648748574407e-24
3.650000000000000000e+01,6.807898070940745754e-24
3.662500000000000000e+01,6.778489557085796044e-24
3.675000000000000000e+01,6.749459134959320740e-24
3.687500000000000000e+01,6.720802775131504226e-24
3.700000000000000000e+01,6.692512561976687221e-24
3.712500000000000000e+01,6.664587024318368488e-24
3.725000000000000000e+01,6.637013830440163570e-24
3.737500000000000000e+01,6.609798427700556755e-24
3.750000000000000000e+01,6.582919795359132593e-24
3.762500000000000000e+01,6.556394462286844326e-24
3.775000000000000000e+01,6.530188641821359048e-24
3.787500000000000000e+01,6.504333913597002172e-24
