0.000000000000000000e+00,7.284248530003854949e-23
2.500000000000000000e-01,4.249819452615046303e-22
5.000000000000000000e-01,7.172655417837471074e-22
7.500000000000000000e-01,5.398491906502291214e-22
1.000000000000000000e+00,6.499638449795973010e-22
1.250000000000000000e+00,4.930617195186097702e-22
1.500000000000000000e+00,4.241771836336539057e-22
1.750000000000000000e+00,8.801906281939596109e-22
2.000000000000000000e+00,9.785072852164895911e-22
2.250000000000000000e+00,8.806466397985826532e-22
2.500000000000000000e+00,1.211232365004881831e-21
2.750000000000000000e+00,1.829366822515745648e-21
3.000000000000000000e+00,2.297279100349773832e-21
3.250000000000000000e+00,2.014640208347376044e-21
3.500000000000000000e+00,2.045839432649333161e-21
3.750000000000000000e+00,1.636068130979309652e-21
4.000000000000000000e+00,1.041456072065645780e-21
4.250000000000000000e+00,8.186441925215571682e-22
4.500000000000000000e+00,5.930838453219522365e-22
4.750000000000000000e+00,3.513095854535049817e-22
5.000000000000000000e+00,5.485741406379440004e-22
5.250000000000000000e+00,1.292198194041043257e-21
5.500000000000000000e+00,2.766648664793272014e-21
5.750000000000000000e+00,6.910973968022515833e-21
6.000000000000000000e+00,1.796309584166683229e-20
6.250000000000000000e+00,2.124390994006445515e-20
6.500000000000000000e+00,2.628294842630000175e-20
6.750000000000000000e+00,3.724276838564702660e-20
7.000000000000000000e+00,5.235264883284679160e-20
7.250000000000000000e+00,6.398166220785857114e-20
7.500000000000000000e+00,7.394501800619862332e-20
7.750000000000000000e+00,6.719676306411277026e-20
8.000000000000000000e+00,6.532136016717116732e-20
8.250000000000000000e+00,5.494849872407118777e-20
8.500000000000000000e+00,3.343795990747711457e-20
8.750000000000000000e+00,4.231056186836347244e-20
9.000000000000000000e+00,3.282756297220392259e-20
9.250000000000000000e+00,2.539211153544368783e-20
9.500000000000000000e+00,6.034360323244986425e-20
9.750000000000000000e+00,7.043774121005596401e-20
1.000000000000000000e+01,2.327193608619191621e-20
1.025000000000000000e+01,8.209204414722402195e-21
1.050000000000000000e+01,5.057198524087605908e-21
1.075000000000000000e+01,4.453084694685818846e-21
1.100000000000000000e+01,3.931967458432506404e-21
1.125000000000000000e+01,2.900639462671556616e-21
